problem_index,population_size,crossover_probability,mutation_probability,search_optimal,max_steps,optimal_fitness,optimal_percentage,best_fitness_last_pop,avg_fitness_last_pop,shannon_entropy,num_evaluations,execution_time
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3751.5,0.3421383534019054,1448,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3940.0,0.2490903598568469,3138,0.003
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3865.05,0.28823570300204154,2087,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3929.95,0.2402297832443815,3109,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,2981.75,0.46150682836340695,276,0.0
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3786.85,0.32773927505555434,1371,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3741.85,0.34229880523916034,1159,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3902.9,0.2610735975891508,2949,0.003
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3869.8,0.27209459828971494,2135,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3846.0,0.3112944394463707,2136,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3856.0,0.28611685706394585,2227,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3838.95,0.30426779802036896,2107,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3975.5,0.22895578754673027,4877,0.004
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3787.05,0.31928646799200067,1627,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3809.8,0.30568932699577256,1487,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3738.15,0.32923341980033727,902,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4005.0,3645.55,0.36018818303239614,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4005.0,3616.84,0.3537060779829959,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4015.0,3556.5,0.3739865058526958,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4015.0,3663.4,0.3540397152062218,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4015.0,3642.6,0.3579414383786927,1100,0.0
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3935.0,3583.2,0.3657051502572894,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4015.0,3637.6,0.3635258740683262,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4005.0,3578.15,0.36534676762752627,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3985.0,3603.1,0.35723649655931666,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3950.0,3607.05,0.3718871984682072,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3965.0,3613.85,0.3719247895514647,1100,0.0
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3955.0,3570.09,0.3669730172713869,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3985.0,3602.1,0.3696831973304705,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3995.0,3614.1,0.3682910761770553,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4005.0,3584.74,0.3601649001981323,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3985.0,3622.35,0.3664502105607494,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3915.0,3611.3,0.3622228650130104,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3935.0,3556.09,0.35195436252763174,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4005.0,3613.35,0.3609709354540367,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3940.0,3538.79,0.3808136365396467,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4015.0,3603.95,0.36682306957676886,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3955.0,3631.39,0.35430128881252787,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3940.0,3622.5,0.357841513602283,1100,0.0
